"CAST(""timestamp"" AS BIGINT)",CAST(solving_id AS INTEGER),question_id,user_answer,CAST(elapsed_time AS INTEGER)
1516081573242,70,q10857,a,48750
1516081574018,70,q10858,d,48750
1516081575023,70,q10859,b,48750
1516085311356,80,q3996,c,19000
1516086451565,90,q6147,b,48000
1516166605411,100,q7958,a,83250
1516166605912,100,q7959,b,83250
1516166606378,100,q7960,a,83250
1516166607089,100,q7961,c,83250
1516169637607,110,q400,b,14000
1516169947583,120,q1225,c,15000
1516170393201,130,q1325,b,16000
1516170979171,140,q4061,a,36000
1516257229638,150,q6390,c,46000
1516259973641,160,q133,b,18000
1516260287035,170,q11082,b,18000
1516260665205,180,q20,b,19000
1516261672662,190,q242,b,17000
1516262077866,200,q386,a,16000
1516265289336,210,q1869,c,31000
1516265290095,210,q1870,d,31000
1516265290819,210,q1871,a,31000
1516342643764,220,q8167,c,18000
1516343097628,230,q11217,d,17000
1516343676229,240,q403,b,17000
1516343974796,250,q1084,b,13000
1516344772371,260,q468,c,13000
1516345557170,270,q3501,d,30333
1516345557638,270,q3502,a,30333
1516345558151,270,q3503,c,30333
1516346420046,280,q9982,d,19000
1516347027966,290,q4218,c,19000
1516422285052,300,q8181,b,64000
1516422808690,310,q1268,b,20000
1516424325946,320,q6649,d,70250
1516424326474,320,q6650,c,70250
1516424326955,320,q6651,a,70250
1516424327510,320,q6652,a,70250
1516426234422,330,q10036,b,31000
1516427471486,340,q3066,b,40000
1516427471934,340,q3067,b,40000
1516427472386,340,q3068,d,40000
1516521467918,350,q8108,d,20000
1516522017808,360,q263,b,15000
1516522560704,370,q6188,d,30000
1516523234982,380,q10322,a,33000
1516525175959,390,q4725,a,18000
1516525513614,400,q5092,d,21000
1516608833027,410,q6091,a,40000
1516609752963,420,q6510,c,20000
1516610197563,430,q6141,b,27000
1516610691139,440,q3779,d,48000
1516611126002,450,q117,b,19000
1516611799549,460,q2142,d,19000
1516611800389,460,q2143,b,19000
1516611801429,460,q2144,c,19000
1516695188298,470,q3267,c,27667
1516695188765,470,q3268,d,27667
1516695189424,470,q3269,d,27667
1516697968838,480,q6761,d,24750
1516697969432,480,q6762,b,24750
1516697969966,480,q6763,b,24750
1516697970646,480,q6764,b,24750
1516700668810,490,q5748,d,28000
1516701154614,500,q9891,d,19000
1516701753008,510,q5245,a,19000
1516778278557,520,q40,b,21000
1516779553650,530,q3240,b,23000
1516779554082,530,q3241,d,23000
1516779554578,530,q3242,b,23000
1516784159868,540,q8855,d,47000
1516785462047,550,q10072,b,16000
1516786997545,560,q9909,a,81000
1516787477102,570,q3697,b,31000
1516788300535,580,q8887,b,37000
1516789024736,590,q6185,c,17000
1516864124670,600,q1428,b,25667
1516864125110,600,q1429,d,25667
1516864125480,600,q1430,d,25667
1516866077040,610,q2907,d,22000
1516866077532,610,q2908,b,22000
1516866078130,610,q2909,a,22000
1516867820381,620,q5612,a,25000
1516868469295,630,q6533,d,31000
1516869347610,640,q6525,b,15000
1516938315732,650,q11128,d,19000
1517039076682,660,q984,b,15000
1517040090861,670,q732,c,26000
1517041575953,680,q2361,c,35000
1517041576839,680,q2362,a,35000
1517041577628,680,q2363,c,35000
1517042923522,690,q4015,c,15000
1517043519577,700,q6334,b,20000
1517044040171,710,q3914,d,33000
1517044510407,720,q4766,a,14000
1517045282933,730,q4402,a,22000
1517211799305,740,q3655,a,31000
1517212491885,750,q4767,c,18000
1517213040235,760,q5452,b,24000
1517296458660,770,q11038,b,21000
1517298349691,780,q280,b,16000
1517298999179,790,q404,b,14000
1517299807573,800,q9689,d,15000
1517300642747,810,q5405,d,23000
1517301156433,820,q9750,a,14000
1517301888168,830,q6045,b,17000
1517388452195,840,q9776,b,46000
1517389621385,850,q4378,b,12000
1517390914318,860,q9678,c,33000
1517391827765,870,q5663,b,58000
1517392605110,880,q9741,c,26000
1517470231468,890,q6515,b,23000
1517645684010,900,q1314,c,30000
1517813895506,910,q413,c,17000
1517815441919,920,q3912,c,21000
1517816691200,930,q6360,c,32000
1517817488230,940,q8644,b,37000
1517818442677,950,q10116,c,11000
1517819011415,960,q4079,c,25000
1517819486142,970,q10231,b,24000
1517820721909,980,q1581,b,81333
1517820723180,980,q1582,b,81333
1517820724385,980,q1583,d,81333
1517823051731,990,q6809,c,25250
1517823052643,990,q6810,a,25250
1517823053505,990,q6811,a,25250
1517823054299,990,q6812,b,25250
1517895555231,1000,q1112,b,18000
1517896666991,1010,q3048,d,35000
1517896667670,1010,q3049,b,35000
1517896668357,1010,q3050,b,35000
1517899755692,1020,q5308,b,11000
1517900433319,1030,q6355,b,11000
1517901307051,1040,q4175,d,94000
1517902030046,1050,q4582,c,38000
1517903261230,1060,q4040,b,29000
1517904424896,1070,q4919,c,20000
1517993304958,1080,q10986,a,17000
1517994152178,1090,q1292,c,17000
1517994718168,1100,q261,c,16000
1517995824375,1110,q3534,c,27333
1517995825150,1110,q3535,b,27333
1517995825711,1110,q3536,a,27333
1518069182678,1120,q123,a,19000
1518069800045,1130,q1107,b,13000
1518070552773,1140,q764,b,12000
1518071695984,1150,q1617,a,24333
1518071697327,1150,q1618,a,24333
1518071698543,1150,q1619,a,24333
1518073681026,1160,q4773,d,25000
1518162184323,1170,q11092,c,15000
1518163209200,1180,q2514,a,27667
1518163210115,1180,q2515,d,27667
1518163211166,1180,q2516,b,27667
1518164182367,1190,q9903,c,24000
1518164867091,1200,q6255,c,28000
1518165678159,1210,q9917,b,33000
1518169357652,1220,q10344,a,21250
1518169358152,1220,q10345,c,21250
1518169358605,1220,q10346,b,21250
1518169359144,1220,q10347,a,21250
1518250151689,1230,q10964,c,18000
1518250928979,1240,q1208,a,22000
1518252534179,1250,q1596,c,25333
1518252534788,1250,q1597,a,25333
1518252535398,1250,q1598,b,25333
1518253679252,1260,q5078,b,12000
1518254733387,1270,q5416,a,98000
1515998288983,10,q4178,c,1000
1515998528352,20,q11150,d,21000
1516106342182,30,q133,b,23000
1516172386604,40,q5780,b,7000
1516277859741,50,q78,d,20000
1516350911659,60,q8117,d,22000
1516373843079,70,q8108,d,21000
1516532002697,80,q4,c,19000
1516167368541,10,q4178,a,26000
1516168544128,20,q295,c,14000
1516259744364,30,q5687,b,9000
1516272312612,40,q5501,b,14000
1516679728425,50,q4535,c,13000
1517045085312,60,q6497,d,21000
1517112577299,70,q299,a,15000
1517134996596,80,q5411,c,35000
1520123956149,90,q4084,b,25000
1520124415518,100,q4791,a,19000
1520124790068,110,q4633,d,15000
1520748841813,120,q5693,d,28000
1521529136005,130,q145,b,23000
1521534497841,140,q11193,d,20000
1521535074253,150,q188,c,22000
1521536060676,160,q246,c,15000
1521615931669,170,q8078,a,22000
1521616719094,180,q1228,c,19000
1521617163681,190,q886,c,17000
1521617650824,200,q5060,d,28000
1521730057244,210,q5323,c,38000
1522306827909,220,q5327,b,36000
1522307382089,230,q8112,d,20000
1522307886919,240,q8053,b,21000
1522308630633,250,q1111,c,24000
1522309175939,260,q1383,b,16000
1522735857643,270,q10792,c,30000
1522735858062,270,q10793,a,30000
1522735858505,270,q10794,a,30000
1522735858917,270,q10795,a,30000
1523681240316,280,q1306,c,18000
1523681786941,290,q204,a,16000
1523682224710,300,q342,a,17000
1523875428199,310,q552,b,18000
1524035152245,320,q5771,b,27000
1524036228567,330,q3659,a,25000
1524039914066,340,q1371,b,16000
1524040526334,350,q885,a,15000
1524041289800,360,q1346,c,19000
1524104056135,370,q1461,d,12000
1524104056861,370,q1462,d,12000
1524104057674,370,q1463,a,12000
1524213176379,380,q1567,a,15000
1524213176489,380,q1566,b,15000
1524213176498,380,q1568,a,15000
1524287427260,390,q2146,b,25666
1524287427265,390,q2147,c,25666
1524287427265,390,q2145,c,25666
1524293478292,400,q345,b,17000
1524293991322,410,q657,a,16000
1524404167656,420,q186,d,25000
1524459427869,430,q166,a,18000
1524461885091,440,q711,a,16000
1524462582478,450,q812,b,17000
1524462808712,450,q812,a,16000
1524463620451,460,q495,c,20000
1524468567424,470,q1871,a,28666
1524468567434,470,q1870,a,28666
1524468567434,470,q1869,c,28666
1524538873812,480,q534,a,16000
1524539439028,490,q243,c,17000
1524541178150,500,q2553,b,28333
1524541178158,500,q2554,a,28333
1524541178220,500,q2555,a,28333
1524547279073,510,q204,a,18000
1524556748703,520,q3160,c,25000
1524556748714,520,q3159,d,25000
1524556748824,520,q3161,c,25000
1524664220724,530,q4177,b,14000
1524814487961,540,q108,a,23000
1524815104618,550,q767,b,14000
1524816604047,560,q274,c,19000
1524818074869,570,q1877,c,28000
1524818074923,570,q1876,d,28000
1524818074935,570,q1875,b,28000
1524820193606,580,q2732,c,21666
1524820193625,580,q2731,d,21666
1524820194323,580,q2730,a,21666
1524897706475,590,q1328,a,18000
1524898139838,600,q406,a,11000
1524898931109,610,q915,b,13000
1524899489800,610,q915,a,13000
1524900026289,620,q484,c,16000
1524903647771,630,q1673,a,23000
1524903647784,630,q1672,c,23000
1524903647818,630,q1671,a,23000
1524909241667,640,q3580,c,23666
1524909241696,640,q3579,c,23666
1524909241750,640,q3581,a,23666
1525073252918,650,q29,b,24000
1525073405733,650,q29,c,26000
1525074374422,660,q543,c,17000
1525074922664,670,q1056,c,19000
1525078574829,680,q1575,c,30333
1525078574874,680,q1576,c,30333
1525078574900,680,q1577,c,30333
1525156927058,690,q1061,c,16000
1525157422774,700,q418,c,20000
1525249328035,710,q2479,b,22666
1525249328062,710,q2480,d,22666
1525249328089,710,q2478,c,22666
1525261457117,720,q3232,b,25333
1525261457153,720,q3231,c,25333
1525261457415,720,q3233,d,25333
1525315358027,730,q2093,d,23666
1525315358030,730,q2091,c,23666
1525315358038,730,q2092,b,23666
1525321938198,740,q6501,d,23000
1525322529345,750,q9508,a,14000
1525323790327,760,q6914,b,33000
1525323790344,760,q6913,b,33000
1525323790359,760,q6916,d,33000
1525323790420,760,q6915,a,33000
1525425869283,770,q1014,b,17000
1525426368412,780,q927,b,15000
1525578851433,790,q177,a,25000
1525579502189,800,q1070,c,18000
1525580125032,810,q1267,c,18000
1525583102280,820,q2403,a,30666
1525583102292,820,q2404,a,30666
1525583102306,820,q2405,a,30666
1525590110346,830,q11275,c,22666
1525590110348,830,q11276,b,22666
1525590110411,830,q11277,d,22666
1525674268135,840,q6733,d,17000
1525675539171,850,q8450,d,29000
1525693634172,860,q11085,d,24000
1525694944134,870,q6333,b,13000
1525695940327,880,q4666,d,17000
1525744404922,890,q8765,c,28000
1525746065396,900,q4318,b,16000
1525753813727,910,q4470,a,8000
1525756859206,920,q588,a,18000
1525757910031,930,q739,a,16000
1525873915070,940,q10083,c,56000
1525917284360,950,q3990,b,15000
1525918057720,960,q6534,b,29000
1526003486025,970,q4489,b,17000
1526017660591,980,q70,c,24000
1526020064487,990,q6692,b,21750
1526020064526,990,q6690,c,21750
1526020064527,990,q6691,c,21750
1526020064556,990,q6689,d,21750
1526022862259,1000,q539,a,17000
1526023821259,1010,q1368,c,18000
1526025032850,1020,q1038,a,14000
1526083754945,1030,q10917,a,24500
1526083754967,1030,q10919,b,24500
1526083754969,1030,q10918,d,24500
1526083754986,1030,q10916,a,24500
1526274814216,1040,q752,b,17000
1526275498412,1050,q369,c,20000
1526282781680,1060,q5681,d,14000
1526362695440,1070,q6452,d,15000
1526387227272,1080,q1076,b,16000
1526387675685,1090,q11033,c,20000
1526450964617,1100,q119,d,30000
1526451807683,1110,q1208,b,15000
1526452362402,1120,q1037,a,18000
1526452838849,1130,q245,b,16000
1526519715962,1140,q3953,c,14000
1526522659132,1150,q9685,a,31000
1526602399600,1160,q3238,a,24666
1526602399618,1160,q3239,d,24666
1526602399628,1160,q3237,b,24666
1526770843362,1170,q4324,a,28000
1526863998747,1180,q4000,c,26000
1526864433639,1190,q5454,d,17000
1526993879493,1200,q5230,a,11000
1527171666663,1210,q6573,a,35500
1527171666699,1210,q6574,c,35500
1527171666703,1210,q6575,c,35500
1527171666725,1210,q6576,b,35500
1528155772228,1220,q256,c,20000
1516203493962,10,q4178,b,19000
1516204393578,20,q11263,b,16000
1516017410624,10,q4178,c,23000
1516026620766,20,q295,c,15000
1522514144612,30,q639,b,20000
1522514431146,40,q10153,a,23000
1515998793021,10,q4178,d,39000
1547072634089,10,q4744,b,20000
1547073149164,20,q708,a,18000
1547160715242,30,q4027,a,15000
1547161166041,40,q680,a,15000
1547170363282,50,q3423,b,34000
1547170363857,50,q3424,a,34000
1547170364336,50,q3425,a,34000
1547172160673,60,q6853,b,26000
1547172161670,60,q6854,a,26000
1547172162527,60,q6855,d,26000
1547172163332,60,q6856,b,26000
1547172901952,70,q11027,b,21000
1547173522376,80,q1111,a,15000
1547174550213,90,q5046,b,32000
1547174874603,100,q8570,a,60000
1547180248908,110,q5327,b,18000
1547180959276,120,q8722,d,61000
1547182638139,130,q5652,a,90000
1547183320275,140,q10131,d,26000
1547196569982,150,q5072,a,9000
1547211451355,160,q6353,a,26000
1547296527683,170,q4863,c,32000
1547297252891,180,q6063,d,29000
1547361017489,190,q4487,b,24000
1547368237486,200,q5687,d,45000
1547383498207,210,q5669,a,12000
1547419309907,220,q6837,a,56000
1547419311117,220,q6838,b,56000
1547419312261,220,q6839,a,56000
1547419313415,220,q6840,c,56000
1547422017564,230,q11695,a,35250
1547422018273,230,q11696,a,35250
1547422018894,230,q11697,d,35250
1547422019524,230,q11698,c,35250
1547427169141,240,q6557,d,39000
1547427169947,240,q6558,b,39000
1547427170712,240,q6559,c,39000
1547427171738,240,q6560,c,39000
1547434373763,250,q143,c,22000
1547434763428,260,q826,b,15000
1547435111282,270,q141,b,22000
1547435409876,280,q722,a,14000
1547451390908,290,q8216,b,63000
1547451390943,290,q8215,a,63000
1547451390947,290,q8214,b,63000
1547451390957,290,q8213,a,63000
1547451390992,290,q8212,b,63000
1547467202300,300,q6681,d,51000
1547467202852,300,q6682,a,51000
1547467203498,300,q6683,c,51000
1547467204150,300,q6684,b,51000
1547513942423,310,q6303,d,19000
1547515575345,320,q6085,c,50000
1547516199291,330,q8813,d,30000
1547517933850,340,q6833,d,34750
1547517934860,340,q6834,c,34750
1547517935590,340,q6835,b,34750
1547517936204,340,q6836,c,34750
1547528271430,350,q8167,c,35000
1547528580377,360,q11122,b,20000
1547528997126,370,q1252,b,15000
1547529760583,380,q600,c,18000
1547531697646,390,q1529,b,25000
1547531697673,390,q1527,b,25000
1547531697741,390,q1528,c,25000
1547533040544,400,q3503,d,30333
1547533040548,400,q3501,d,30333
1547533040599,400,q3502,a,30333
1547549318216,410,q10869,c,41000
1547549318264,410,q10870,b,41000
1547549318308,410,q10868,d,41000
1547549318323,410,q10871,b,41000
1547549817687,420,q1253,a,14000
1547592055607,430,q6917,c,33500
1547592056219,430,q6918,a,33500
1547592056779,430,q6919,b,33500
1547592057313,430,q6920,c,33500
1547597138298,440,q10744,b,50250
1547597139132,440,q10745,d,50250
1547597139983,440,q10746,a,50250
1547597140886,440,q10747,b,50250
1547599665916,450,q1370,c,21000
1547599938676,460,q1126,a,10000
1547600325976,470,q4323,c,29000
1547607285309,480,q7976,d,70000
1547607285317,480,q7974,a,70000
1547607285323,480,q7975,b,70000
1547607285338,480,q7973,b,70000
1547607285358,480,q7977,c,70000
1547619102622,490,q7461,b,61000
1547619102640,490,q7462,d,61000
1547619102646,490,q7460,b,61000
1547619102666,490,q7464,d,61000
1547619102727,490,q7463,b,61000
1547620603199,500,q278,a,17000
1547620904123,510,q810,a,22000
1547623147379,520,q3030,a,24333
1547623147387,520,q3031,a,24333
1547623147437,520,q3032,b,24333
1547683014878,530,q6873,d,45500
1547683015690,530,q6874,b,45500
1547683016404,530,q6875,b,45500
1547683017346,530,q6876,a,45500
1547686527445,540,q10780,b,61500
1547686528106,540,q10781,b,61500
1547686528730,540,q10782,a,61500
1547686529463,540,q10783,d,61500
1547688319603,550,q6897,a,50750
1547688320607,550,q6898,d,50750
1547688321578,550,q6899,c,50750
1547688322775,550,q6900,a,50750
1547693668428,560,q2625,d,31333
1547693668436,560,q2626,a,31333
1547693668508,560,q2627,b,31333
1547703589692,570,q6692,b,40000
1547703589732,570,q6691,c,40000
1547703589755,570,q6690,c,40000
1547703589759,570,q6689,a,40000
1547705500492,580,q940,a,18000
1547705935424,590,q360,c,16000
1547706619964,600,q5324,b,70000
1547706927156,610,q10018,c,23000
1547715863425,620,q6592,a,54000
1547715863428,620,q6590,b,54000
1547715863496,620,q6589,b,54000
1547715863874,620,q6591,c,54000
1547772952382,630,q11737,a,24000
1547772952387,630,q11735,d,24000
1547772952439,630,q11736,a,24000
1547772952526,630,q11738,b,24000
1547777065056,640,q11827,d,50750
1547777065062,640,q11828,c,50750
1547777065113,640,q11830,d,50750
1547777065131,640,q11829,d,50750
1547794116305,650,q4124,a,4000
1547794395532,660,q4172,d,22000
1547798571578,670,q1811,c,27000
1547798571600,670,q1809,b,27000
1547798571631,670,q1810,d,27000
1547803678930,680,q2260,d,19667
1547803678969,680,q2259,b,19667
1547803679015,680,q2261,a,19667
1547805083534,690,q10604,d,56000
1547805083579,690,q10603,b,56000
1547805083663,690,q10602,d,56000
1547805083780,690,q10605,a,56000
1547858815974,700,q4431,a,10000
1547865358500,710,q6222,c,17000
1547869568881,720,q8891,c,31000
1547869901376,730,q4975,d,24000
1547870329259,740,q8887,d,20000
1547965171350,750,q6221,a,63000
1547965447734,760,q9903,d,15000
1547965825491,770,q6515,a,52000
1547966974321,780,q9793,b,22000
1547967376850,790,q5479,a,25000
1547967808339,800,q9830,a,20000
1547976816218,810,q5347,c,31000
1547977252898,820,q10309,a,9000
1547977673787,830,q6140,a,14000
1547978364531,840,q8732,c,15000
1547979090775,850,q9892,a,17000
1548021426933,860,q8272,b,62800
1548021427723,860,q8273,c,62800
1548021428458,860,q8274,c,62800
1548021429254,860,q8275,a,62800
1548021430088,860,q8276,d,62800
1548041112814,870,q1482,d,38666
1548041113592,870,q1483,b,38666
1548041114627,870,q1484,c,38666
1548043632496,880,q2565,c,16666
1548043633210,880,q2566,b,16666
1548043633957,880,q2567,c,16666
1548063877330,890,q6225,c,26000
1548064462960,900,q4929,b,71000
1548065005741,910,q5683,b,12000
1548066664665,920,q2322,b,23666
1548066665311,920,q2323,c,23666
1548066665975,920,q2324,d,23666
1548067964803,930,q2775,d,20333
1548067965543,930,q2776,b,20333
1548067966224,930,q2777,a,20333
1548114306306,940,q1434,a,20333
1548114307171,940,q1435,c,20333
1548114307924,940,q1436,d,20333
1548122813166,950,q2271,c,22333
1548122814157,950,q2272,b,22333
1548122815134,950,q2273,b,22333
1548124558741,960,q4891,b,13000
1548124995388,970,q4444,b,17000
1548127136113,980,q9680,d,26000
1548136317868,990,q40,a,23000
1548136670557,1000,q8103,d,21000
1548136963061,1010,q174,a,23000
1548137270388,1020,q540,b,21000
1548137636666,1030,q469,c,17000
1548139272161,1040,q2284,d,26333
1548139272179,1040,q2285,c,26333
1548139272186,1040,q2283,d,26333
1548140694057,1050,q2945,b,21000
1548140694083,1050,q2943,d,21000
1548140694095,1050,q2944,d,21000
1548141909325,1060,q3548,b,12667
1548141909352,1060,q3547,b,12667
1548141909365,1060,q3546,b,12667
1548142426248,1070,q10187,c,28000
1548142786389,1080,q5965,b,7000
1548143365589,1090,q5974,a,16000
1548150930414,1100,q6160,d,22000
1548151393643,1110,q4038,d,24000
1548151823230,1120,q10189,a,11000
1548152195004,1130,q4541,b,16000
1548152582085,1140,q9716,a,27000
1548154625199,1150,q945,a,15000
1548155252812,1160,q11320,d,24333
1548155253435,1160,q11321,b,24333
1548155254050,1160,q11322,c,24333
1548156061293,1170,q674,c,15000
1548156798471,1180,q8133,c,22000
1548201147342,1190,q11803,c,12750
1548201147825,1190,q11804,a,12750
1548201148295,1190,q11805,b,12750
1548201148773,1190,q11806,c,12750
1548201753612,1200,q1479,c,22333
1548201754432,1200,q1480,b,22333
1548201755442,1200,q1481,a,22333
1548202387033,1210,q4020,b,13000
1548203229820,1220,q10646,d,46750
1548203230446,1220,q10647,c,46750
1548203230942,1220,q10648,b,46750
1548203231358,1220,q10649,a,46750
1548205935628,1230,q11009,b,22000
1548206349858,1240,q495,c,16000
1548206676781,1250,q5296,c,23000
1548216998051,1260,q6330,b,31000
1548217332311,1270,q4167,a,18000
1548217724535,1280,q8513,b,31000
1548218092350,1290,q4122,d,21000
1548219321800,1300,q8112,d,19000
1548225473816,1310,q1674,b,25000
1548225473830,1310,q1675,d,25000
1548225473864,1310,q1676,a,25000
1548227560032,1320,q2282,a,18333
1548227560056,1320,q2280,a,18333
1548227560062,1320,q2281,a,18333
1548228971312,1330,q2452,b,18333
1548228971383,1330,q2451,c,18333
1548228971408,1330,q2453,a,18333
1548230991367,1340,q2265,c,17667
1548230991379,1340,q2267,d,17667
1548230991397,1340,q2266,b,17667
1548292282226,1350,q4444,d,30000
1548295565367,1360,q2437,a,32333
1548295565369,1360,q2436,c,32333
1548295565382,1360,q2438,d,32333
1548298244565,1370,q7479,d,43800
1548298244582,1370,q7477,d,43800
1548298244612,1370,q7476,c,43800
1548298244624,1370,q7475,b,43800
1548298244694,1370,q7478,b,43800
1548301627518,1380,q7386,a,66200
1548301627534,1380,q7385,c,66200
1548301627550,1380,q7387,b,66200
1548301627561,1380,q7388,c,66200
1548301627638,1380,q7384,c,66200
1548308680058,1390,q7647,c,83500
1548308680064,1390,q7649,b,83500
1548308680088,1390,q7648,a,83500
1548308680141,1390,q7650,b,83500
1548312814849,1400,q7459,c,53400
1548312814866,1400,q7455,a,53400
1548312814913,1400,q7457,d,53400
1548312814923,1400,q7456,d,53400
1548312814930,1400,q7458,b,53400
1548313825635,1410,q8090,d,22000
1548314165796,1420,q11113,b,22000
1548314598548,1430,q38,a,21000
1548315081075,1440,q908,b,14000
1548315357146,1450,q667,c,16000
1548315922845,1460,q2299,b,16333
1548315922850,1460,q2300,d,16333
1548315922868,1460,q2298,d,16333
1548318106477,1470,q5451,c,27000
1548328178395,1480,q5351,b,87000
1548328663738,1490,q6213,a,75000
1548330805419,1500,q4235,d,28000
1548373233500,1510,q2103,d,17667
1548373233526,1510,q2104,b,17667
1548373233560,1510,q2105,c,17667
1548378258850,1520,q11530,b,42500
1548378258868,1520,q11529,c,42500
1548378258885,1520,q11528,b,42500
1548378258905,1520,q11527,d,42500
1548399371094,1530,q8142,c,20000
1548399753938,1540,q173,c,20000
1548400155478,1550,q1257,b,21000
1548400605442,1560,q1154,b,16000
1548401117693,1570,q500,b,15000
1548402434333,1580,q1992,a,44333
1548402434340,1580,q1993,b,44333
1548402434341,1580,q1994,b,44333
1548405653901,1590,q1603,b,24000
1548405653956,1590,q1604,a,24000
1548405654063,1590,q1602,c,24000
1548407698415,1600,q7431,c,17500
1548407698417,1600,q7430,d,17500
1548466718811,1610,q2047,b,17667
1548466718822,1610,q2046,a,17667
1548466718828,1610,q2048,a,17667
1548467951037,1620,q1752,b,17333
1548467951087,1620,q1753,d,17333
1548467951109,1620,q1754,b,17333
1548472065227,1630,q1407,d,12667
1548472065243,1630,q1408,c,12667
1548472065262,1630,q1409,d,12667
1548474995314,1640,q7393,c,67000
1548474995343,1640,q7391,d,67000
1548474995346,1640,q7390,b,67000
1548474995353,1640,q7392,b,67000
1548474995479,1640,q7389,d,67000
1548486704328,1650,q4160,a,11000
1548487240682,1660,q8600,b,14000
1548488389932,1670,q10816,a,45000
1548488390882,1670,q10817,d,45000
1548488391669,1670,q10818,c,45000
1548488392489,1670,q10819,a,45000
1548490299032,1680,q669,a,21000
1548491561637,1690,q177,b,24000
1548535085800,1700,q6030,b,19000
1548535595678,1710,q3342,c,23000
1548535596299,1710,q3343,d,23000
1548535596882,1710,q3344,a,23000
1548536376414,1720,q5808,c,5000
1548536798305,1730,q2274,c,17333
1548536798904,1730,q2275,a,17333
1548536799535,1730,q2276,d,17333
1548539049794,1740,q3195,c,16333
1548539050304,1740,q3196,a,16333
1548539050754,1740,q3197,b,16333
1548573329219,1750,q108,a,19000
1548591332885,1760,q141,b,21000
1548592400817,1770,q5021,a,18000
1548593510436,1780,q4756,a,5000
1548631798522,1790,q10849,d,44000
1548631798534,1790,q10850,b,44000
1548631798547,1790,q10851,b,44000
1548631798551,1790,q10848,c,44000
1548634254310,1800,q11833,b,47250
1548634254338,1800,q11831,d,47250
1548634254352,1800,q11834,a,47250
1548634254391,1800,q11832,a,47250
1548642341420,1810,q8097,a,22000
1548722208467,1820,q5057,b,16000
1548723802130,1830,q2232,d,16666
1548723802559,1830,q2233,d,16666
1548723802914,1830,q2234,c,16666
1548724573685,1840,q1683,b,24000
1548724574212,1840,q1684,c,24000
1548724574649,1840,q1685,d,24000
1548744899357,1850,q5732,c,43000
1548799188085,1860,q5293,d,16000
1548799982152,1870,q8174,c,30000
1548803781058,1880,q1824,c,16333
1548803781835,1880,q1825,d,16333
1548803782511,1880,q1826,c,16333
1548818292711,1890,q6503,b,9000
1548897120872,1900,q4756,a,10000
1548902984972,1910,q2397,c,18000
1548902985370,1910,q2398,b,18000
1548902985901,1910,q2399,c,18000
1548943636959,1920,q11097,b,20000
1548973328902,1930,q6375,a,6000
1548973692952,1940,q2565,c,16000
1548973693640,1940,q2566,b,16000
1548973694848,1940,q2567,c,16000
1549012254324,1950,q5257,a,24000
1549025165906,1960,q1446,c,20000
1549025166661,1960,q1447,a,20000
1549025167508,1960,q1448,d,20000
1549026335921,1970,q2181,c,18000
1549026336767,1970,q2182,d,18000
1549026337780,1970,q2183,a,18000
1549067743165,1980,q884,b,15000
1549074456974,1990,q6349,b,16000
1549074962916,2000,q8754,c,37000
1549075379373,2010,q6114,c,26000
1549075730362,2020,q10244,c,18000
1549101019947,2030,q1956,d,24000
1549101020678,2030,q1957,d,24000
1549101021511,2030,q1958,c,24000
1549101768248,2040,q9055,c,50000
1549102677241,2050,q6350,a,21000
1549153162371,2060,q1944,a,19000
1549153163304,2060,q1945,d,19000
1549153163998,2060,q1946,a,19000
1549154358599,2070,q70,d,28000
1549154695131,2080,q1289,a,22000
1549155317800,2090,q361,a,17000
1549176068946,2100,q10356,d,64750
1549176069738,2100,q10357,c,64750
1549176070740,2100,q10358,d,64750
1549176071443,2100,q10359,a,64750
1549274561583,2110,q3298,b,19333
1549274561605,2110,q3297,d,19333
1549274561813,2110,q3299,d,19333
1549332204876,2120,q7110,a,76000
1549332205378,2120,q7111,d,76000
1549333527326,2130,q4857,c,38000
1549334088433,2140,q9839,c,27000
1549343299395,2150,q119,d,22000
1549343744816,2160,q11106,d,22000
1549344048733,2170,q11103,d,22000
1549344396475,2180,q869,b,18000
1549346366863,2190,q7613,d,81600
1549346368973,2190,q7614,b,81600
1549346369520,2190,q7615,c,81600
1549346370125,2190,q7616,a,81600
1549346370881,2190,q7617,d,81600
1549408921855,2200,q3937,c,12000
1549409396897,2210,q6387,b,58000
1549410140821,2220,q5547,a,35000
1549410806346,2230,q5955,b,40000
1549418109019,2240,q4835,c,12000
1549418572908,2250,q5511,c,21000
1549418942206,2260,q4522,d,10000
1549491218429,2270,q4547,a,13000
1549491663134,2280,q4688,c,54000
1549492413291,2290,q6206,c,11000
1549547419082,2300,q5577,a,24000
1549548362701,2310,q4338,b,50000
1549599185818,2320,q7954,c,92000
1549599185865,2320,q7955,c,92000
1549599185889,2320,q7957,b,92000
1549599185952,2320,q7956,d,92000
1549603945534,2330,q3474,b,15333
1549603948252,2330,q3475,d,15333
1549603949044,2330,q3476,d,15333
1549611814487,2340,q125,a,23000
1549613947579,2350,q11139,b,20000
1549614258521,2360,q10981,c,17000
1549614658505,2370,q248,b,16000
1549628214412,2380,q3451,c,21333
1549628214424,2380,q3450,d,21333
1549628214453,2380,q3452,a,21333
1549629016944,2390,q5509,a,9000
1549629452000,2400,q10165,b,32000
1549629791446,2410,q10039,a,36000
1549679471775,2420,q2678,d,17333
1549679471818,2420,q2677,a,17333
