,timestamp,solving_id,question_id,user_answer,elapsed_time,user_id
91640,1517418741672,12,q6185,b,25000,100370
91641,1517418767975,13,q6243,a,24000,100370
91642,1517418788739,14,q6442,d,19000,100370
91643,1517418938488,15,q6949,b,36750,100370
91644,1517418938773,15,q6950,a,36750,100370
91645,1517418939171,15,q6951,c,36750,100370
91646,1517418939440,15,q6952,d,36750,100370
91647,1517419163788,16,q7335,d,55500,100370
91648,1517419164142,16,q7336,d,55500,100370
91649,1517419164444,16,q7337,d,55500,100370
91650,1517419164720,16,q7338,c,55500,100370
91651,1517917051545,17,q4791,c,54000,100370
91652,1517917118801,18,q5111,a,49000,100370
91653,1517917211685,19,q4467,a,21000,100370
91654,1517917321059,20,q8602,a,47000,100370
91655,1517917398825,21,q6040,d,8000,100370
91656,1517917478413,22,q9608,a,21000,100370
91657,1517917536069,23,q3692,a,20000,100370
91658,1517917581696,24,q9482,b,43000,100370
91659,1517917684171,25,q10054,a,35000,100370
91660,1517917697907,26,q4172,d,9000,100370
91661,1517917804017,27,q4276,c,5000,100370
91662,1517917827759,28,q8850,a,15000,100370
91663,1517917871797,29,q6097,d,32000,100370
91664,1517917913888,30,q4559,b,15000,100370
91665,1517917955928,31,q5784,d,6000,100370
91666,1517917994778,32,q8650,b,33000,100370
91667,1517918040458,33,q5040,b,43000,100370
91668,1517918141918,34,q4074,a,39000,100370
91669,1517918184319,35,q5741,d,14000,100370
91670,1517979761480,36,q8192,a,18000,100370
91671,1517979850480,37,q3815,b,17000,100370
91672,1517979950453,38,q5609,c,18000,100370
91673,1517980032551,39,q3935,b,14000,100370
91674,1517980085947,40,q8603,a,15000,100370
91675,1517980133229,41,q5070,b,15000,100370
91676,1517980187793,42,q5612,a,5000,100370
91677,1517980216446,43,q4318,d,23000,100370
91678,1517980357039,44,q8549,a,32000,100370
91679,1517980403061,45,q4633,a,5000,100370
91680,1517980459668,46,q5064,b,7000,100370
91681,1517980693462,47,q1257,b,21000,100370
91682,1519040871091,48,q6497,d,25000,100370
91683,1519040931606,49,q9813,c,10000,100370
91684,1519041026288,50,q5648,a,18000,100370
91685,1519041067517,51,q4468,c,19000,100370
91686,1519041146014,52,q5780,b,9000,100370
91687,1519041218781,53,q9787,a,12000,100370
91688,1519041239262,54,q6358,b,16000,100370
91689,1519041331198,55,q5326,c,14000,100370
91690,1519041357906,56,q4732,d,22000,100370
91691,1519041371475,57,q8211,d,9000,100370
91692,1519101542968,58,q3755,c,8000,100370
91693,1519101574952,59,q3680,d,26000,100370
91694,1519101668875,60,q6329,a,22000,100370
91695,1519101708865,61,q9821,c,5000,100370
91696,1519101760657,62,q5649,b,14000,100370
91697,1519102353698,63,q6737,a,11000,100370
91698,1519102474343,64,q5402,c,22000,100370
91699,1519102609024,65,q8365,c,36000,100370
91700,1519102702083,66,q5738,a,9000,100370
91701,1519102822986,67,q3775,a,19000,100370
91702,1519233211921,68,q5782,c,8000,100370
91703,1519233238106,69,q9188,d,21000,100370
91704,1519233302557,70,q5573,d,14000,100370
91705,1519233369656,71,q4597,a,34000,100370
91706,1519233428914,72,q3909,a,8000,100370
91707,1519233496754,73,q9741,c,17000,100370
91708,1519233572095,74,q5392,a,17000,100370
91709,1519233627188,75,q3698,d,36000,100370
91710,1519233729726,76,q3838,b,14000,100370
91711,1519234041936,77,q3815,c,17000,100370
91712,1519234095676,78,q3838,c,5000,100370
91713,1519234130186,79,q10160,c,338000,100370
91714,1519286957154,80,q275,c,17000,100370
91715,1519287015242,81,q755,a,14000,100370
91716,1519287145468,82,q11262,a,17000,100370
91717,1519287235131,83,q1258,c,19000,100370
91718,1519287428816,84,q760,c,35000,100370
91719,1519287481310,85,q493,b,15000,100370
91720,1519287518842,86,q295,c,15000,100370
91721,1519287803974,87,q650,b,17000,100370
91722,1519287915081,88,q1072,a,15000,100370
91723,1526313599319,89,q1258,b,18000,100370
91724,1526313660152,90,q1257,b,27000,100370
91725,1530337938529,1,q8098,b,25000,100371
91726,1530337966302,2,q8074,c,24000,100371
91727,1532584817642,3,q176,d,27000,100371
91728,1532584841347,4,q1279,a,21000,100371
91729,1532584997076,5,q2068,b,666,100371
91730,1532584997087,5,q2067,d,666,100371
91731,1532584997099,5,q2069,a,666,100371
91732,1532585093313,6,q3411,c,31000,100371
91733,1532585093375,6,q3412,a,31000,100371
91734,1532585093396,6,q3413,c,31000,100371
91735,1532585167892,7,q2993,b,23666,100371
91736,1532585167894,7,q2992,b,23666,100371
91737,1532585167913,7,q2991,d,23666,100371
91738,1532585268847,8,q2629,b,32666,100371
91739,1532585268852,8,q2630,a,32666,100371
91740,1532585268857,8,q2628,c,32666,100371
91741,1532585300725,9,q4555,d,29000,100371
91742,1532585317868,10,q4178,b,14000,100371
91743,1532585330328,11,q4761,b,10000,100371
91744,1532585342194,12,q6185,c,8000,100371
91745,1532585379442,13,q6243,b,34000,100371
91746,1532585392772,14,q6442,d,10000,100371
91747,1532585532003,15,q6984,c,34000,100371
91748,1532585532034,15,q6981,c,34000,100371
91749,1532585532042,15,q6983,c,34000,100371
91750,1532585532114,15,q6982,b,34000,100371
91751,1532585843483,16,q7335,a,77000,100371
91752,1532585843494,16,q7338,b,77000,100371
91753,1532585843512,16,q7336,d,77000,100371
91754,1532585843529,16,q7337,b,77000,100371
91755,1532586016381,17,q6978,b,28750,100371
91756,1532586016401,17,q6979,a,28750,100371
91757,1532586016431,17,q6977,b,28750,100371
91758,1532586016447,17,q6980,c,28750,100371
91759,1532586173542,18,q6974,c,30000,100371
91760,1532586173554,18,q6975,a,30000,100371
91761,1532586173574,18,q6973,c,30000,100371
91762,1532586173648,18,q6976,a,30000,100371
91763,1532586508790,19,q6843,a,49000,100371
91764,1532586508840,19,q6841,b,49000,100371
91765,1532586508846,19,q6844,b,49000,100371
91766,1532586508861,19,q6842,d,49000,100371
91767,1533794339145,20,q3761,c,16000,100371
91768,1533794364172,21,q6071,a,13000,100371
91769,1533794419836,22,q6059,d,16000,100371
91770,1533794446596,23,q8758,b,15000,100371
91771,1533794477167,24,q3997,a,17000,100371
91772,1533794523865,25,q5773,b,26000,100371
91773,1533794550447,26,q6264,d,12000,100371
91774,1533794587368,27,q9465,c,28000,100371
91775,1533794612549,28,q5784,c,11000,100371
91776,1533794639721,29,q3930,b,17000,100371
91777,1534160465732,30,q5416,b,22000,100371
91778,1534160515121,31,q8494,b,25000,100371
91779,1534160553244,32,q4172,d,21000,100371
91780,1534160613234,33,q4820,d,36000,100371
91781,1534160633547,34,q4476,c,12000,100371
91782,1534160648564,35,q9200,b,7000,100371
91783,1534160674091,36,q4765,a,18000,100371
91784,1534160688262,37,q4644,a,7000,100371
91785,1534160715880,38,q5336,b,16000,100371
91786,1534160756387,39,q9945,c,28000,100371
91787,1534160897980,40,q1202,b,17000,100371
91788,1534160928181,41,q498,a,19000,100371
91789,1534160969029,42,q1197,a,21000,100371
91790,1534161020763,43,q11262,c,21000,100371
91791,1534161056916,44,q926,c,16000,100371
91792,1534161099089,45,q1064,c,17000,100371
91793,1534161131224,46,q680,a,16000,100371
91794,1534161163323,47,q11263,b,20000,100371
91795,1534161195753,48,q278,c,21000,100371
91796,1534161232972,49,q706,a,20000,100371
91797,1534202862482,50,q4113,b,15000,100371
91798,1534202895508,51,q6141,b,25000,100371
91799,1534202933275,52,q6187,a,29000,100371
91800,1534202983955,53,q9925,c,29000,100371
91801,1534203070942,54,q6390,a,61000,100371
91802,1534203133950,55,q5330,a,36000,100371
91803,1534203163029,56,q4155,d,19000,100371
91804,1534203193428,57,q9534,b,22000,100371
91805,1534203224569,58,q3935,b,23000,100371
91806,1534203299975,59,q4524,b,54000,100371
91807,1534267218159,60,q5393,d,33000,100371
91808,1534267242801,61,q9868,b,17000,100371
91809,1534267257772,62,q5682,c,8000,100371
91810,1534267290408,63,q6370,b,25000,100371
91811,1534267315313,64,q4535,c,16000,100371
91812,1534267343980,65,q8369,d,21000,100371
91813,1534267360352,66,q6261,a,9000,100371
91814,1534267378902,67,q5242,a,9000,100371
91815,1534267395673,68,q5227,a,10000,100371
91816,1534267411745,69,q8625,a,9000,100371
91817,1543299071951,70,q1089,c,19000,100371
91818,1543299130235,71,q11249,b,23000,100371
91819,1543299206644,72,q550,a,27000,100371
91820,1543299262998,73,q1348,c,17000,100371
91821,1543299342218,74,q523,c,48000,100371
91822,1543299387693,75,q11261,a,25000,100371
91823,1543299435121,76,q919,c,21000,100371
91824,1543299479889,77,q1148,b,14000,100371
91825,1543299514819,78,q963,c,18000,100371
91826,1543299553562,79,q295,a,17000,100371
91827,1543310037506,80,q4775,b,27000,100371
91828,1543310073073,81,q5667,c,28000,100371
91829,1543310109711,82,q4492,c,25000,100371
91830,1543310141905,83,q9384,b,25000,100371
91831,1543310183393,84,q6017,c,35000,100371
91832,1543310215727,85,q5320,b,25000,100371
91833,1543310253118,86,q5221,a,30000,100371
91834,1543310288864,87,q8602,b,25000,100371
91835,1543310311273,88,q10046,a,16000,100371
91836,1543310338131,89,q5044,d,20000,100371
91837,1543310515001,90,q390,c,19000,100371
91838,1543310544722,91,q317,a,16000,100371
91839,1543310569050,92,q405,b,18000,100371
91840,1543310607546,93,q11259,b,20000,100371
91841,1543310650515,94,q212,c,21000,100371
91842,1543310864809,94,q212,b,20000,100371
91843,1543310903259,95,q1348,b,17000,100371
91844,1543310939768,96,q937,b,19000,100371
91845,1543310969879,97,q337,c,19000,100371
91846,1543311010414,98,q213,a,19000,100371
91847,1543311049220,99,q198,a,20000,100371
91848,1543311088685,100,q798,b,18000,100371
91849,1543311337686,100,q798,a,16000,100371
91850,1543311368903,101,q919,a,18000,100371
91851,1544607468879,102,q5774,a,18000,100371
91852,1544607495694,103,q10007,b,19000,100371
91853,1544607531409,104,q4593,a,24000,100371
91854,1544607578274,105,q5334,c,38000,100371
91855,1544607622128,106,q6497,d,27000,100371
91856,1544607647935,107,q9866,b,13000,100371
91857,1544607674680,108,q3688,d,11000,100371
91858,1544607704825,109,q6418,c,22000,100371
91859,1544607766213,110,q6502,c,52000,100371
91860,1544607785010,111,q8737,d,10000,100371
91861,1544607832791,112,q5677,b,18000,100371
91862,1544607967023,113,q6077,a,44000,100371
91863,1545025993332,114,q6466,a,11000,100371
91864,1545026031047,115,q9349,d,29000,100371
91865,1545026067098,116,q5327,c,29000,100371
91866,1545026089123,117,q3667,a,12000,100371
91867,1545026140476,118,q5057,b,45000,100371
91868,1545026171532,119,q9345,c,24000,100371
91869,1545026197557,120,q5979,a,18000,100371
91870,1545026239795,121,q4530,b,34000,100371
91871,1526918089506,1,q8098,b,29000,100372
91872,1526918117864,2,q8074,d,22000,100372
91873,1526918144496,3,q176,d,22000,100372
91874,1526918165367,4,q1279,c,16000,100372
91875,1526918266689,5,q2067,c,30000,100372
91876,1526918267514,5,q2068,a,30000,100372
91877,1526918268725,5,q2069,c,30000,100372
91878,1527795241034,6,q3411,a,28666,100372
91879,1527795241492,6,q3412,c,28666,100372
91880,1527795241758,6,q3413,a,28666,100372
91881,1527795330662,7,q2991,c,25666,100372
91882,1527795331012,7,q2992,c,25666,100372
91883,1527795331216,7,q2993,c,25666,100372
91884,1527795428481,8,q2628,c,28333,100372
91885,1527795428744,8,q2629,b,28333,100372
91886,1527795428967,8,q2630,a,28333,100372
91887,1527795465352,9,q4555,d,34000,100372
91888,1527795490788,10,q4178,c,23000,100372
91889,1527795500936,11,q4761,b,8000,100372
91890,1527795509164,12,q6185,d,6000,100372
91891,1527795545300,13,q6243,a,34000,100372
91892,1527795575067,14,q6442,a,27000,100372
91893,1527795696082,15,q6949,c,29500,100372
91894,1527795696557,15,q6950,a,29500,100372
91895,1527795696797,15,q6951,b,29500,100372
91896,1527795697009,15,q6952,a,29500,100372
91897,1527795867072,16,q7335,b,41750,100372
91898,1527795867401,16,q7336,d,41750,100372
91899,1527795867662,16,q7337,d,41750,100372
91900,1527795867928,16,q7338,b,41750,100372
91901,1527795975569,17,q6466,a,18000,100372
91902,1527795985531,18,q4476,c,3000,100372
91903,1527796007142,19,q6242,a,14000,100372
91904,1527796049448,20,q9936,c,34000,100372
91905,1527796073439,21,q5787,a,18000,100372
91906,1527796086846,22,q5582,a,6000,100372
91907,1527796101484,23,q5319,b,9000,100372
91908,1527796131120,24,q9717,a,23000,100372
91909,1527796156866,25,q5467,a,19000,100372
91910,1527796188548,26,q5769,d,21000,100372
91911,1527796242733,27,q3935,d,47000,100372
91912,1527796275007,28,q10005,a,24000,100372
91913,1527796299404,29,q8465,d,15000,100372
91914,1527796315604,30,q6000,b,8000,100372
91915,1527796337456,31,q5218,a,14000,100372
91916,1527796362757,32,q9520,d,17000,100372
91917,1527796385984,33,q4733,c,16000,100372
91918,1527796408949,34,q6754,c,17000,100372
91919,1527796462495,35,q3990,b,35000,100372
91920,1527796484235,36,q8186,d,16000,100372
91921,1541042035454,37,q8063,b,20000,100372
91922,1541042062510,38,q162,b,13000,100372
91923,1541042091392,39,q99,c,21000,100372
91924,1541042119968,40,q10984,b,21000,100372
91925,1541042133114,41,q116,a,7000,100372
91926,1541048004142,42,q4560,c,13000,100372
91927,1541048041579,43,q4474,d,30000,100372
91928,1541048055124,44,q4553,d,6000,100372
91929,1541048078705,45,q8852,d,10000,100372
91930,1541048104458,46,q8482,a,14000,100372
91931,1541048135508,47,q4611,c,17000,100372
91932,1541048158594,48,q6496,c,12000,100372
91933,1541048195862,49,q10280,d,29000,100372
91934,1541048228189,50,q4249,c,23000,100372
91935,1541048243736,51,q5667,b,7000,100372
91936,1515912398128,1,q8098,a,22000,100373
91937,1515912421889,2,q8074,d,21000,100373
91938,1515912449474,3,q176,d,25000,100373
91939,1515912468115,4,q1279,a,17000,100373
91940,1515912587679,5,q2067,a,18333,100373
91941,1515912588188,5,q2068,a,18333,100373
91942,1515912588699,5,q2069,a,18333,100373
91943,1515913006227,6,q3411,d,113666,100373
91944,1515913006582,6,q3412,a,113666,100373
91945,1515913006921,6,q3413,b,113666,100373
91946,1515913063754,7,q2991,d,18000,100373
91947,1515913064291,7,q2992,d,18000,100373
91948,1515913064908,7,q2993,a,18000,100373
91949,1515913144169,8,q2628,a,25333,100373
91950,1515913144736,8,q2629,a,25333,100373
91951,1515913145310,8,q2630,d,25333,100373
91952,1515913161911,9,q4555,d,14000,100373
91953,1515913180262,10,q4178,c,15000,100373
91954,1515913196188,11,q4761,b,14000,100373
91955,1515913216200,12,q6185,d,18000,100373
91956,1515913238349,13,q6243,d,20000,100373
91957,1515913264748,14,q6442,c,25000,100373
91958,1515913387231,15,q6949,b,30000,100373
91959,1515913387600,15,q6950,b,30000,100373
91960,1515913388020,15,q6951,d,30000,100373
91961,1515913388300,15,q6952,a,30000,100373
91962,1515913640224,16,q7335,c,62500,100373
91963,1515913640779,16,q7336,a,62500,100373
91964,1515913641341,16,q7337,b,62500,100373
91965,1515913641975,16,q7338,a,62500,100373
91966,1515930869967,1,q8098,b,14000,100374
91967,1515930903659,2,q8074,b,25000,100374
91968,1515930934386,3,q176,c,26000,100374
91969,1515930953522,4,q1279,c,16000,100374
91970,1515931018329,5,q2067,a,20000,100374
91971,1515931018699,5,q2068,a,20000,100374
91972,1515931019023,5,q2069,a,20000,100374
91973,1515931087697,6,q3411,a,21333,100374
91974,1515931088405,6,q3412,a,21333,100374
91975,1515931089071,6,q3413,b,21333,100374
91976,1515931141053,7,q2991,b,15666,100374
91977,1515931141263,7,q2992,b,15666,100374
91978,1515931141596,7,q2993,c,15666,100374
91979,1515931211792,8,q2628,a,21666,100374
91980,1515931212042,8,q2629,b,21666,100374
91981,1515931212281,8,q2630,c,21666,100374
91982,1515931231424,9,q4555,d,18000,100374
91983,1515931269098,10,q4178,c,35000,100374
91984,1515931276610,11,q4761,b,6000,100374
91985,1515931291468,12,q6185,b,13000,100374
91986,1515931330220,13,q6243,a,37000,100374
91987,1515931349490,14,q6442,d,17000,100374
91988,1515931536454,15,q6949,d,46250,100374
91989,1515931536978,15,q6950,a,46250,100374
91990,1515931537464,15,q6951,d,46250,100374
91991,1515931537935,15,q6952,d,46250,100374
91992,1515931617597,16,q7335,b,19250,100374
91993,1515931618151,16,q7336,a,19250,100374
91994,1515931618654,16,q7337,c,19250,100374
91995,1515931619131,16,q7338,a,19250,100374
91996,1515931769470,17,q4849,b,37000,100374
91997,1515931796718,18,q4856,a,19000,100374
91998,1515931826198,19,q5064,b,25000,100374
91999,1515931866854,20,q8805,a,34000,100374
92000,1515931901622,21,q4470,d,27000,100374
92001,1515931916695,22,q3774,a,6000,100374
92002,1515931961787,23,q5660,a,40000,100374
92003,1515932002964,24,q8863,a,33000,100374
92004,1515932027114,25,q6103,d,18000,100374
92005,1515932060649,26,q6390,a,29000,100374
92006,1520692535385,27,q1375,c,19000,100374
92007,1520692569104,28,q647,b,17000,100374
92008,1520692601302,29,q819,a,23000,100374
92009,1520692629631,30,q295,c,15000,100374
92010,1520692659210,31,q334,c,15000,100374
92011,1520692682162,32,q353,c,16000,100374
92012,1520692709154,33,q391,b,18000,100374
92013,1520692737834,34,q11249,b,21000,100374
92014,1520692761154,35,q640,b,16000,100374
92015,1520692786108,36,q1351,b,16000,100374
92016,1520692925210,37,q686,c,15000,100374
92017,1520692954803,38,q11261,c,18000,100374
92018,1520692980634,39,q1283,b,13000,100374
92019,1520693008896,40,q980,a,17000,100374
92020,1520693038612,41,q235,a,20000,100374
92021,1520693066244,42,q11263,b,18000,100374
92022,1520693093939,43,q1345,b,15000,100374
92023,1520693130779,44,q339,a,25000,100374
92024,1520693163167,45,q1121,b,19000,100374
92025,1520693186136,46,q11259,b,14000,100374
92026,1520693268186,47,q4533,c,31000,100374
92027,1520693301158,48,q9991,a,25000,100374
92028,1520693349989,49,q4820,d,30000,100374
92029,1520693384246,50,q5585,a,19000,100374
92030,1520693411869,51,q5693,a,15000,100374
92031,1520693446964,52,q8647,b,22000,100374
92032,1520693479196,53,q5622,a,16000,100374
92033,1520693510202,54,q5761,d,23000,100374
92034,1520693547684,55,q4561,c,26000,100374
92035,1520693593381,56,q9099,a,24000,100374
92036,1521441753970,57,q4748,a,41000,100374
92037,1521441814847,58,q6740,d,36000,100374
92038,1523605801220,59,q325,b,17000,100374
92039,1523605831355,60,q1303,b,18000,100374
92040,1523605863375,61,q663,b,17000,100374
92041,1523605884999,62,q11262,a,15000,100374
92042,1523605913809,63,q1018,b,22000,100374
92043,1523605938936,64,q918,c,15000,100374
92044,1523605964738,65,q335,c,19000,100374
92045,1523605982123,66,q551,a,11000,100374
92046,1523606002357,67,q1206,a,14000,100374
92047,1523606024271,68,q915,b,13000,100374
92048,1523606202616,69,q6740,c,8000,100374
92049,1523606217005,70,q5761,c,7000,100374
92050,1523606241115,71,q4559,d,15000,100374
92051,1523606280399,72,q8595,b,32000,100374
92052,1523606309886,73,q5402,a,22000,100374
92053,1523606330558,74,q5667,b,12000,100374
92054,1523606362150,75,q4189,c,24000,100374
92055,1523606393690,76,q9871,c,24000,100374
92056,1523606419910,77,q3935,b,19000,100374
92057,1523606442774,78,q8482,a,16000,100374
92058,1523606498573,79,q470,b,16000,100374
92059,1523606520188,80,q1371,b,14000,100374
92060,1523606542846,81,q219,b,17000,100374
92061,1523606566411,82,q318,b,15000,100374
92062,1523606590740,83,q563,a,18000,100374
92063,1523606612829,84,q738,c,16000,100374
92064,1523606633198,85,q1350,b,14000,100374
92065,1523606657842,86,q337,b,17000,100374
92066,1523606682439,87,q795,a,16000,100374
92067,1523606707748,88,q1169,c,15000,100374
92068,1523606913416,89,q686,b,14000,100374
92069,1523606939749,90,q1345,b,17000,100374
92070,1523606969152,91,q325,b,16000,100374
92071,1523606995418,92,q686,b,15000,100374
92072,1523607019207,93,q647,a,12000,100374
92073,1523607042519,94,q1345,c,16000,100374
92074,1523607227851,95,q647,b,19000,100374
92075,1523607279413,96,q6391,d,29000,100374
92076,1523607312056,97,q8631,b,26000,100374
92077,1523607333692,98,q4777,c,14000,100374
92078,1523607359033,99,q5284,b,18000,100374
92079,1523607379381,100,q4061,a,13000,100374
92080,1523607408780,101,q10330,d,21000,100374
92081,1523607431563,102,q3983,b,16000,100374
92082,1523607442499,103,q5860,b,4000,100374
92083,1523607478062,104,q5678,b,27000,100374
92084,1523607512779,105,q9899,a,27000,100374
92085,1524122700984,106,q1304,c,16000,100374
92086,1524122750530,107,q1305,c,16000,100374
92087,1524122795925,108,q249,b,18000,100374
92088,1524122838998,109,q1028,b,16000,100374
92089,1524122857804,110,q536,a,8000,100374
92090,1524122882413,111,q741,a,14000,100374
92091,1524122920653,112,q215,a,17000,100374
92092,1524122947242,113,q542,b,15000,100374
92093,1524122988576,114,q374,a,17000,100374
92094,1524123540486,115,q542,c,18000,100374
92095,1524123561933,116,q686,b,14000,100374
92096,1524123592547,117,q598,c,576000,100374
92097,1524557762745,118,q636,c,17000,100374
92098,1524557793855,119,q722,a,17000,100374
92099,1524557819141,120,q230,a,17000,100374
92100,1524557844382,121,q527,c,16000,100374
92101,1524557864490,122,q1389,c,14000,100374
92102,1524557884829,123,q289,b,14000,100374
92103,1524557906973,124,q497,c,16000,100374
92104,1524557929380,125,q1193,b,16000,100374
92105,1524557954631,126,q827,a,17000,100374
92106,1524557978595,127,q400,b,17000,100374
92107,1524639199266,128,q287,a,23000,100374
92108,1524639221880,129,q471,a,16000,100374
92109,1524639245109,130,q756,a,16000,100374
92110,1524639266129,131,q1234,a,14000,100374
92111,1524639288045,132,q1296,c,16000,100374
92112,1524639312842,133,q198,a,17000,100374
92113,1524639334817,134,q809,c,16000,100374
92114,1524639357834,135,q1378,b,17000,100374
92115,1524639379963,136,q1171,c,16000,100374
92116,1524639410546,137,q1192,c,23000,100374
92117,1524639497430,138,q1171,b,4000,100374
92118,1524639513300,139,q1304,a,10000,100374
92119,1515912952162,1,q8098,b,20000,100375
92120,1515912983272,2,q8074,c,27000,100375
92121,1515913011448,3,q176,b,26000,100375
92122,1515913030181,4,q1279,c,16000,100375
92123,1515913104491,5,q2067,c,23333,100375
92124,1515913105055,5,q2068,d,23333,100375
92125,1515913105731,5,q2069,a,23333,100375
92126,1515913197478,6,q3411,c,29000,100375
92127,1515913198068,6,q3412,c,29000,100375
92128,1515913198733,6,q3413,d,29000,100375
92129,1515913270820,7,q2991,a,21000,100375
92130,1515913271475,7,q2992,b,21000,100375
92131,1515913272066,7,q2993,c,21000,100375
92132,1515913350400,8,q2628,c,23000,100375
92133,1515913350981,8,q2629,b,23000,100375
92134,1515913351269,8,q2630,b,23000,100375
92135,1515913395690,9,q4555,a,43000,100375
92136,1515913441604,10,q4178,a,44000,100375
92137,1515913477076,11,q4761,c,33000,100375
92138,1515913522781,12,q6185,a,44000,100375
92139,1515913561560,13,q6243,c,37000,100375
92140,1515913596061,14,q6442,b,32000,100375
92141,1515913732585,15,q6949,b,33500,100375
92142,1515913733272,15,q6950,b,33500,100375
92143,1515913733850,15,q6951,d,33500,100375
92144,1515913734573,15,q6952,d,33500,100375
92145,1515914014651,16,q7335,a,69000,100375
92146,1515914015428,16,q7336,d,69000,100375
92147,1515914016142,16,q7337,a,69000,100375
92148,1515914016924,16,q7338,d,69000,100375
92149,1515912729786,1,q8098,b,17000,100376
92150,1515912748090,2,q8074,c,17000,100376
92151,1515912768731,3,q176,d,19000,100376
92152,1515912785054,4,q1279,c,15000,100376
92153,1515912825545,5,q2067,b,12667,100376
92154,1515912826124,5,q2068,a,12667,100376
92155,1515912826762,5,q2069,d,12667,100376
92156,1515912868540,6,q3411,c,13333,100376
92157,1515912868788,6,q3412,a,13333,100376
92158,1515912869049,6,q3413,d,13333,100376
92159,1515912907345,7,q2991,c,12000,100376
92160,1515912907951,7,q2992,a,12000,100376
92161,1515912908487,7,q2993,b,12000,100376
92162,1515912948257,8,q2628,c,12667,100376
92163,1515912948594,8,q2629,d,12667,100376
92164,1515912948911,8,q2630,b,12667,100376
92165,1515912981132,9,q4555,d,31000,100376
92166,1515913030366,10,q4178,b,47000,100376
92167,1515913037054,11,q4761,b,5000,100376
92168,1515913041873,12,q6185,c,3000,100376
92169,1515913048066,13,q6243,d,5000,100376
92170,1515913089787,14,q6442,d,40000,100376
92171,1515913146225,15,q6949,d,13500,100376
92172,1515913146884,15,q6950,a,13500,100376
92173,1515913147470,15,q6951,d,13500,100376
92174,1515913148156,15,q6952,b,13500,100376
92175,1515913268159,16,q7335,c,29500,100376
92176,1515913268719,16,q7336,d,29500,100376
92177,1515913269149,16,q7337,d,29500,100376
92178,1515913269569,16,q7338,d,29500,100376
92179,1515912951996,1,q8098,b,22000,100377
92180,1515912977121,2,q8074,d,22000,100377
92181,1515912999350,3,q176,a,20000,100377
92182,1515913018578,4,q1279,c,17000,100377
92183,1515913130870,5,q2068,a,36666,100377
92184,1515913130874,5,q2067,c,36666,100377
92185,1515913131006,5,q2069,d,36666,100377
92186,1515913222201,6,q3413,d,29333,100377
92187,1515913222222,6,q3412,a,29333,100377
92188,1515913222352,6,q3411,c,29333,100377
92189,1515913285590,7,q2992,b,20000,100377
92190,1515913285614,7,q2993,b,20000,100377
92191,1515913285666,7,q2991,d,20000,100377
92192,1515913406319,8,q2630,a,39333,100377
92193,1515913406327,8,q2629,b,39333,100377
92194,1515913406401,8,q2628,c,39333,100377
92195,1515913439172,9,q4555,d,30000,100377
92196,1515913472682,10,q4178,b,31000,100377
92197,1515913496968,11,q4761,c,21000,100377
92198,1515913527142,12,q6185,b,28000,100377
92199,1515913543536,13,q6243,a,14000,100377
92200,1515913566951,14,q6442,b,21000,100377
92201,1515913837721,15,q6951,d,67000,100377
92202,1515913837741,15,q6950,a,67000,100377
92203,1515913837748,15,q6952,c,67000,100377
92204,1515913837775,15,q6949,d,67000,100377
92205,1515914049911,16,q7335,b,52000,100377
92206,1515914049946,16,q7337,c,52000,100377
92207,1515914049958,16,q7336,b,52000,100377
92208,1515914049959,16,q7338,d,52000,100377
92209,1518080072092,17,q5245,a,31000,100377
92210,1518080112406,18,q4061,a,21000,100377
92211,1518080177639,19,q5665,d,49000,100377
92212,1518080261393,20,q9336,c,28000,100377
92213,1518080333514,21,q4564,b,26000,100377
92214,1518080419987,22,q6497,c,34000,100377
92215,1518080545903,23,q4633,a,37000,100377
92216,1518080617332,24,q10210,b,35000,100377
92217,1518080711711,25,q4402,a,26000,100377
92218,1518080772681,26,q5030,c,30000,100377
92219,1520498768207,27,q5843,c,23000,100377
92220,1520498842746,28,q9449,c,33000,100377
92221,1520499174895,29,q3998,b,31000,100377
92222,1520499243747,30,q3935,b,24000,100377
92223,1520499448211,31,q9649,c,23000,100377
92224,1520499636938,32,q9145,c,26000,100377
92225,1522154391637,33,q6017,c,17000,100377
92226,1522154427755,34,q4478,b,24000,100377
92227,1522154504369,35,q6334,a,40000,100377
92228,1515913763966,1,q8098,c,17000,100378
92229,1515913788280,2,q8074,d,22000,100378
92230,1515913806600,3,q176,b,17000,100378
92231,1515913826328,4,q1279,b,18000,100378
92232,1515913880590,5,q2067,b,17333,100378
92233,1515913881240,5,q2068,d,17333,100378
92234,1515913882052,5,q2069,d,17333,100378
92235,1515913939225,6,q3411,c,18000,100378
92236,1515913939715,6,q3412,a,18000,100378
92237,1515913940179,6,q3413,b,18000,100378
92238,1515913976147,7,q2991,b,11333,100378
92239,1515913977165,7,q2992,c,11333,100378
92240,1515913978839,7,q2993,d,11333,100378
92241,1515914073341,8,q2628,b,30333,100378
92242,1515914074061,8,q2629,b,30333,100378
92243,1515914074700,8,q2630,d,30333,100378
92244,1515914110552,9,q4555,b,34000,100378
92245,1515914147362,10,q4178,d,35000,100378
92246,1515914157249,11,q4761,b,8000,100378
92247,1515914168169,12,q6185,b,9000,100378
92248,1515914190268,13,q6243,a,20000,100378
92249,1515914296200,14,q6442,a,103000,100378
92250,1515914418380,15,q6949,d,29750,100378
